Date,AAPL,AMZN,GOOG,META,MSFT,NVDA,TSLA
2015-01-26,0.0010614834024450055,-0.008777508890486037,-0.00881729159989802,-0.004249148237619415,-0.0036101009245053132,-0.004355298348457745,0.025795883487268887
2015-01-27,-0.03564083517261126,-0.009441849857626305,-0.03146834836756306,-0.022443575549478963,-0.09709843547259588,-0.04920219338284166,-0.002763444831417415
2015-01-28,0.05499261131700852,-0.009301429174865683,-0.016780110692996446,0.006051883491438277,-0.03506604802844566,-0.016435879934873387,-0.03261671754106088
2015-01-29,0.030658924322171398,0.025566165189589755,0.001293442404102524,0.022822635088370184,0.019711826925941003,0.024048038036891494,0.028822750890941436
2015-01-30,-0.01474237013135735,0.12849514892877184,0.045665029537654445,-0.027160390972793477,-0.03907775414417855,-0.029761131272409758,-0.007827891211321799
2015-02-02,0.012468653752697751,0.027651261355507578,-0.011364168731729879,-0.012193715888355588,0.021547955868431567,0.02163933691768691,0.03541650455001054
2015-02-03,0.00016865986734970368,-0.002527378513748023,0.001437100459619798,0.005452375322215418,0.007722399853369694,0.02466760050660031,0.03457130456060133
2015-02-04,0.007640347917455893,0.0032953190647652506,-0.012319633986900225,0.003045871592232562,0.005752433835799914,0.0024833930808789073,0.0008697468597585222
2015-02-05,0.007112050952414906,0.024749489304619617,0.009178117125130482,-0.0002644418645050295,0.014474587493980595,0.016236386996498837,0.01110267180298662
2015-02-06,-0.00845652360812602,0.0010425830406616764,0.006461428768124742,-0.01519233588672475,-0.0009430616976763319,-0.004402103295362239,-0.016562460365371068
2015-02-09,0.006620479013565825,-0.00998884955846854,-0.005987842332468873,-0.00040281787470316193,-0.001179288295575216,-0.0009803610334744015,0.0005518871416418817
2015-02-10,0.019029575881103444,0.006563030833522425,0.017112196016667715,0.010024944746431286,0.005649515998580955,0.027583777299657396,-0.005486790495772485
2015-02-11,0.023168235475639523,0.005720888815523967,-0.001808167641782219,0.017403006401856814,-0.005177633780732847,-0.006704780568460273,-0.016267296304893594
2015-02-12,0.012572752537055781,0.005396701104405952,0.012902209973701435,-0.0036662345996255814,0.016614143713910064,0.06915318723771098,-0.047738135628800464
2015-02-13,0.004890802991751294,0.012279459098634262,0.011136269561855506,-0.006448888660939374,0.017940029195303953,0.00044823526631395055,0.004377269986898078
2015-02-17,0.005884474005230502,-0.01690343200013241,-0.011301990604486771,-0.0018498705167138306,0.00045869706612080874,0.003132810752057085,0.002842237375306955
2015-02-18,0.006938320082630032,-0.005502082900133491,-0.005801122135430937,0.014575842279609601,-0.0011474430836838896,-0.011685737370803969,0.0005381783039690399
2015-02-19,-0.002099807333257974,0.014966312035109902,0.005856318238401348,0.03471806566683423,-0.0006897305192565177,0.0027092420913890866,0.034845074204363315
2015-02-20,0.008141009507506068,0.012220527796125482,-0.0072471094496084545,0.006025618431770429,0.00824189276825507,0.007187853226455237,0.02518669958065304
2015-02-23,0.026668027869054284,-0.009217168822113446,-0.013148487660988514,-0.013355460811294942,0.006590119858598441,-0.008090342797460532,-0.046044145136946664
2015-02-24,-0.0062599135196936126,-0.004085748360366676,0.007827866869807097,-0.004959112648206835,-0.0013601434097456593,0.010589176968868175,-0.015700937648674383
2015-02-25,-0.025905791197335274,0.017750023321773792,0.014408030793432957,0.014050023990621746,-0.0022704199161345034,-0.007648972307065998,-0.0017162494669841497
2015-02-26,0.01257694247232295,-0.001480172383095798,0.02112243104452966,0.010627323691952519,0.0015899558298927668,0.002706795054525765,0.01669345934649604
2015-02-27,-0.015142561573991898,-0.012131520665915154,0.0052429724482483875,-0.01807058273100831,-0.004777471524320026,-0.006326056275448024,-0.0187568262214745
2015-03-02,0.0048924405059407846,0.014364015123052923,0.0229089049839554,0.009828537656415809,0.0006837216481941023,0.024183548405915526,-0.030002041037217854
2015-03-03,0.002089209177567376,-0.0027264055823154843,0.004017518475053467,-0.001882616285841052,-0.013767637474624445,-0.01875894331148454,0.011237539737762316
2015-03-04,-0.006358826429909636,-0.0049261611931338215,-0.000470686258026575,0.016199674710530243,-0.0050964359975962685,0.011208165223459863,0.014328632289798915
2015-03-05,-0.01670964404834023,0.013263489096297565,0.0034125374191838194,0.003824628462227612,0.0011602691466330328,0.01898961887765039,-0.008981189592245054
2015-03-06,0.0015018221320684162,-0.020159086597809534,-0.013377103116205241,-0.014886697878524374,-0.017549823476053113,-0.013653706852396053,-0.034222991262336
2015-03-09,0.004256254533793383,-0.004033482888479241,0.002050080919461692,-0.007149579153715629,0.011500758613787557,0.002656660235908899,-0.015594438016240424
2015-03-10,-0.020902768728387644,-0.024196744784348488,-0.024630592491819876,-0.024079102152837786,-0.019322238529165814,0.017102502148850906,-0.002938104609135431
2015-03-11,-0.01839958155906195,-0.008534029363169621,-0.006924785660808791,0.0002578274012754721,-0.001189995395229812,-0.005231023838276559,0.017810238003898436
2015-03-12,0.017917516365696266,0.021253517088100537,0.007825162758420885,0.017380653866954265,-0.0231337000598043,-0.009220874875794087,-0.01387723588855585
2015-03-13,-0.006934405858720359,-0.009827987507792043,-0.014853050336188571,-0.01121176996676514,0.008738119670659607,0.0013226717275446297,-0.012587386429474445
2015-03-16,0.010944098963829252,0.0074469833398575465,0.0130512763665468,0.0002561759436280881,0.0043402190922924196,0.011823818680252268,0.036530447505924324
2015-03-17,0.016588243673799973,-0.0038374794735981962,-0.006640501837028781,0.016388514466131873,0.0033634949975246925,0.012116555772670328,-0.0049688967921734046
2015-03-18,0.01119328214871883,0.008620474519045398,0.015599185138316186,0.01934317001405562,0.019002478382411283,-0.016479616157793656,0.03024707436572859
2015-03-19,-0.007578577317040484,-0.005077608480877715,-0.0027024135434800863,0.0224866022532215,-0.00495337259920219,0.015188253866065019,-0.025533757903858405
2015-03-20,-0.012628597740686552,0.013967947123365439,0.004238330531467133,0.012608957530158046,0.01385487359403914,0.010708840806106984,0.012343618570630861
2015-03-23,0.010351202743982076,-0.008970268052454936,-0.002769866291870655,0.00748983293565939,-0.0004663936947997756,-0.03291767774670097,0.007794746195763983
2015-03-24,-0.004095964666930018,-0.0027229378138794243,0.020160045990399365,0.010368831831504895,0.0009327767414710735,-0.013744406060608451,0.010414901829068896
2015-03-25,-0.026474338243256366,-0.008402162599518113,-0.02020477640163131,-0.028415415664228744,-0.03414329914918618,-0.06263546472653864,-0.03747727079732416
2015-03-26,0.00694609908349811,-0.009779169500559888,-0.006490392281720976,0.0010847760294567471,-0.00604772689305031,-0.0033323696600846106,-0.020223661788001102
2015-03-27,-0.008000013054763559,0.008700279674878311,-0.012378942080666188,0.0034875597701666894,-0.005841024675811278,0.019362425546624696,-0.028823861915902877
2015-03-30,0.02499911707609869,0.010816716379716264,0.006706886119398296,-0.0012014878869638442,-0.00024371643978269835,0.004201610182109928,0.02966381526583562
2015-03-31,-0.015470932732120166,-0.00666947398762797,-0.007327126097953307,-0.011848623684819117,-0.007351467927183884,-0.02547341352893472,-0.009490228947205274
2015-04-01,-0.0014473420737577917,-0.004957122812163059,-0.009976589233826216,-0.006711852684919287,0.0014745799008143321,0.003814645729932595,-0.006270690148005495
2015-04-02,0.008574644613191525,0.005360142637337408,-0.013041729520306121,-0.001347736922895418,-0.010615894179209998,0.0023772551893642526,0.01801467764900878
2015-04-06,0.016068781808845658,0.012785614000309035,0.0023034212088096874,0.010731748939347575,0.03079422233665088,0.028553363549968777,0.06142509264600836
2015-04-07,-0.010577806746761441,-0.006999740390030553,0.0004749511427978385,-0.0014567325005206823,-0.0004816467435867077,0.008729813511205792,0.0007382967353085246
2015-04-08,-0.0032590912941052263,0.017972639576541403,0.008510842218501498,-0.0004859561567313406,-0.0026520874521088465,0.007292462254270273,0.021513574325074822
2015-04-09,0.007613908472240148,0.006119776472180107,-0.001533508129763436,-0.0013378319337272165,0.0014474358536195524,0.022896513770762985,0.01158564245693915
2015-04-10,0.004257934813865437,-0.002323202927133299,-0.0014250260824381032,-0.001583155403617591,0.005769202176003134,0.010156952047239126,0.0038481380431364593
2015-04-13,-0.00196905878511211,-0.0007581425134450244,-0.0015567700375733135,0.011754068464680292,0.0009586777909886527,-0.00926949842414602,-0.005324746976747791
2015-04-14,-0.00434511042726078,0.007166474179881308,-0.016418323320283004,0.00612493550606732,-0.002637460464824465,-0.008461339437221691,-0.011120829358951862
2015-04-15,0.0037929325969864452,-0.004319782926109481,0.004026651233825403,-0.009745441209800653,0.014539197432498043,0.012002752384063758,0.0017818964701395738
2015-04-16,-0.004822875008955785,0.006731727364913847,0.002382040996460516,-0.004847946274873016,-0.002369273698130638,-0.006205809969048696,-0.005451990154159205
2015-04-17,-0.011318469737736085,-0.027522754520884297,-0.018434125190474892,-0.018763152203872216,-0.012890691934420313,-0.012978229045490449,0.000435356518677135
2015-04-20,0.022588769906936295,0.036471305516949735,0.02138969175481432,0.028194924244754727,0.03052398068530801,-0.004967283808259324,-0.00737762051520866
2015-04-21,-0.005422165689598933,0.004278268482925638,-0.0026371487992762825,0.006358318975570868,-0.006312186341283027,-0.001358772467188657,0.019967868746211544
2015-04-22,0.013384237544340852,-0.0035340375596052956,0.010052946113905892,0.012006031499108337,0.008174700033258084,0.01126823352798826,0.04678474050637763
2015-04-23,0.008130094552840295,0.0004873365248035342,0.014056257287401258,-0.026581930799920446,0.00810841580021634,-0.004042206113867337,-0.003835254342096437
2015-04-24,0.004693266192003114,0.13217782645721562,0.03248306028683512,-0.010735675627773538,0.09941328615267908,-0.008587210258194216,-0.0007779222876597997
2015-04-27,0.018027972092534886,-0.014802328720787992,-0.014555641177102232,0.004649920513145828,0.0033366933456315576,0.00768723911952132,0.0583302672383117
2015-04-28,-0.015880772025380564,-0.021317346584747692,-0.003047640325192089,-0.015130295936523425,0.023254322164488923,0.004942177252540187,-0.004631839899719443
2015-04-29,-0.014815411703309597,0.00013976146658735783,-0.008342777134378193,-0.002606318801006995,-0.0020362075426270556,-0.007648972307065998,0.008511120452263243
2015-04-30,-0.027504560083838985,-0.017835140106403087,-0.02161301663310954,-0.02135221238596065,-0.008597529063860104,0.002706795054525765,-0.02791897023681704
2015-05-01,0.029911775750490362,0.0025808892506080355,0.0010416074500650462,0.002788837996138629,0.00041098246354373346,0.02447280777015756,-8.841021510166788e-05
2015-05-04,-0.001940914872637029,0.00040198380493384545,0.005339848623533966,-0.002281233119286475,-0.008668785049815454,-0.006173521466551434,0.019626467298796236
2015-05-05,-0.02279049239931719,-0.0043827314519974065,-0.018627127293194854,-0.015988046493837147,-0.013355778046954061,-0.02598652542312739,0.010529570494660813
2015-05-06,-0.006299837334119862,-0.004974474679941024,-0.012473829991406898,0.006938303065192195,-0.0281227767667187,0.0031721709234529757,-0.010876662094637066
2015-05-07,0.006166369943336815,0.018393385562940696,0.012285390084400452,0.00421637704074018,0.009034356584722819,0.01749329724155892,0.027268756923558395
2015-05-08,0.018665626219790482,0.01582704434698185,0.014070476855161237,0.0010196432601876095,0.022234666159122164,-0.07667680389959672,-0.0008026891786145386
2015-05-11,-0.010238861281236914,-0.0019387370635095265,-0.004693146077208546,-0.0063891318404550685,-0.00798991034258904,-0.009647504992712488,0.012098410758755259
2015-05-12,-0.003568639751073567,-0.004236723783933855,-0.012510239609524595,-0.007075358444340712,-0.00042245788984962676,0.009647504992712434,0.02168478414483605
2015-05-13,0.0011117350994138961,-0.009674996692712878,0.0010957965309625996,0.012572469400350485,0.005896182482115568,0.00574424735512012,-0.006394518342469453
2015-05-14,0.023063285215036394,0.012594017600344542,0.016441860461534882,0.03667255836713907,0.022627166082902883,0.016099421981264187,0.003776028799023596
2015-05-15,-0.0013967854509057708,-0.014634230809673496,-0.008486818161543766,-0.011743706902444816,-0.008658794200608938,0.0004697851165219463,0.019232142191383122
2015-05-18,0.010967196747225485,-0.0017856359365701227,-0.0029077215984686026,0.005703510800980697,-0.0060221809455101825,-0.001409668961286129,-0.0003617749088878535
2015-05-19,-0.000922298743979188,-0.008335766490117151,0.00946099915063074,-0.003095668985844831,-0.002518565194910012,-0.006254191228666292,-0.0064933318726669185
2015-05-20,-7.689117637554811e-05,0.0050853414440791295,0.0035482410679599763,-0.0009927253352409963,0.0,0.0,-0.011353287570736796
2015-05-21,0.010174264734046697,0.01816544858996659,0.005990118342984464,-0.0008693245968243614,-0.003368727982619259,-0.007155178846342686,0.005183918619289489
2015-05-22,0.008714001796453735,-0.009310350922674376,-0.004433628566862795,0.0007452360920163631,-0.011026185208761632,-0.0014371054784800398,0.008553835328295118
2015-05-26,-0.02227721325559252,-0.005063886094626784,-0.014528065874385937,-0.015137645106758028,-0.00663201812829591,-0.006251077087531037,-0.001090469364007163
2015-05-27,0.0184978912287967,0.013887592912888979,0.013935389465033473,0.015261733611565905,0.021656982425579473,0.05216081396511813,-0.00012128808890102426
2015-05-28,-0.0019711448374388025,-0.011305538821696852,-1.8571270863501573e-05,-0.004978175931836171,-0.003365952518638573,0.013642804826902645,0.016116428556298173
2015-05-29,-0.011447819783915847,0.006216398486480132,-0.01431149605963695,-0.012049930716929986,-0.012512237027762779,-0.00045132154187364694,-0.0025883372774883786
2015-06-01,0.001993686569818718,0.003929522453572549,0.003526869818944208,0.013795069649638995,0.007864856821526812,0.011232833193370763,-0.005397323849431632
2015-06-02,-0.004452706753463797,0.00016242924792519466,0.00967242526407771,0.001866547809166745,-0.0065854326678466656,-0.019855853265196944,-0.004419362352227391
2015-06-03,0.0012299055616801428,0.012909683360482354,0.002093515402111141,0.024559110411682423,-0.0014930088663411057,-0.010999034133966773,0.0025736219652755413
2015-06-04,-0.005857663326502922,-0.01339705027547289,-0.00670371433814992,-0.00474176260544129,-0.01051385099126539,0.017812721380555063,-0.012406423354541639
2015-06-05,-0.005503815493786452,-0.00893059519904854,-0.006298903535927672,0.0010961783674433578,-0.004757004367750291,0.007666548809174305,0.013008689596127655
2015-06-08,-0.006628763951228152,-0.00811342514389438,-0.012262491874455392,-0.018058318300292364,-0.008925416945211578,-0.02317803334546072,0.028294672033666528
2015-06-09,-0.0029782129444846208,0.0046644732113107,-0.0002658433849600406,0.0,-0.0017510884396199219,0.005044990861521864,-0.00113214509669344
2015-06-10,0.0113933955209619,0.012356345908307004,0.0188085605997208,0.018301833449193908,0.020811564998618505,-0.018001604789298787,-0.02092050364232466
2015-06-11,-0.002252882595919158,0.005094164796486129,-0.0038831124078981495,-0.004024758365663338,-0.0036537616593480793,0.010655377083508272,0.0028281472936911066
2015-06-12,-0.011104288472703137,-0.007069303623812147,-0.004273868300561026,-0.0036727159658955758,-0.010172347771223687,-0.02756522281279002,-0.0028679764483065502
2015-06-15,-0.0019677067265362457,-0.01464429435721301,-0.00968362572878014,-0.01010861165689241,-0.010716294903082155,-0.0018974241921799204,-0.0012374338282701012
2015-06-16,0.005343591212266164,0.008437903938059568,0.0018003208375952952,0.00432684160633163,0.007666292809909759,0.012264826510984348,0.010883927745015778
2015-06-17,-0.002353931849599869,0.0012863624751618726,0.0020995274605746664,0.008965619266444834,0.0030500020931724043,0.01165260119686165,0.028393631742213578
2015-06-18,0.004545804686571947,0.02670825222184991,0.014015397269108068,0.013600861617572318,0.016183219690547906,0.016544253431090738,0.005667283729091548
2015-06-19,-0.010059732454239877,-0.010225263170542422,-7.463913003870195e-05,-0.0048364090002078804,-0.013359264243444151,-0.0031957990480072918,0.002364655052021524
2015-06-22,0.00794609949402137,0.003145077468608174,0.0027912009697418473,0.026668274013730925,0.0028159078541012293,-0.0041232057362125,-0.010415685822857295
2015-06-23,-0.004555579185605169,0.021989311417397437,0.004245836079627864,0.036384464280928855,-0.006945840713901461,-0.02604782550800407,0.029881379086844274
2015-06-24,0.00846617757243336,-0.011614518831298546,-0.0048964697958110495,0.011089802904643398,-0.005898531691452514,-0.009946289284395908,-0.009383820283772002
2015-06-25,-0.0047729112881782654,-0.0016800538374842117,-0.004864517227472703,-0.009952437856124525,0.00021905353610208485,0.007586578540874702,0.01355925805276423
2015-06-26,-0.005899822233764763,-0.0045547095123684034,-0.006636074614947446,0.0003409225267395078,-0.008580013928193514,-0.020520585649424865,-0.006344692767190736
2015-06-29,-0.017669799438273473,-0.018987650467357453,-0.01931281001391069,-0.025431317366567396,-0.019860047868009427,-0.03034977469971976,-0.01916480623176238
2015-06-30,0.007200841816504176,0.009792319313729854,-0.0019387758542239375,-0.0003498843582891165,-0.004970489085551344,-0.0004972566194519634,0.023535842676817006
2015-07-01,0.00928499326286285,0.007573314318589781,0.002552061420080418,0.013203842674403086,0.006771948908597873,0.0143175502429467,0.0033121051692337686
2015-07-02,-0.0012647299953228363,0.0007313792115561281,0.002984998196622337,0.0043627032353786505,-0.001125643683841086,0.0009803199178883705,0.03959218179886062
2015-07-06,-0.003486007132551068,-0.0038226041830913536,-0.0010323538196406747,0.002974157076186273,-0.0002252213027182961,-0.012319009561092772,-0.0010718486621204945
2015-07-07,-0.00246328779853303,0.0015582933786275465,0.004122670337379545,-0.0037762428411863805,-0.0020294765401974997,-0.019019442471691933,-0.04324998266363249
2015-07-08,-0.025136273214850905,-0.016204958549212573,-0.01572230471289197,-0.018164506050498533,-0.0013551433758604518,-0.007099193095042554,-0.04943247714978346
2015-07-09,-0.02060745785586716,0.010855409939170349,0.007421540113603588,0.0026818506502522856,0.006309141628813093,-0.012289140484323773,0.011542844689962467
2015-07-10,0.02638335974948083,0.02077765950262371,0.01798665822055861,0.02381734837731149,0.002019457499597526,0.01736521926150626,0.004757516993591066
2015-07-13,0.019121504337905545,0.02682897612278171,0.03050361629577309,0.02415176245206526,0.020633158887157232,0.006560614467015696,0.011547946093778832
2015-07-14,-0.0003978085970159351,0.021713079555152615,0.026273338911951594,-0.004672389916529541,0.0017552174355140065,0.0005030081815467764,0.01322461194395776
2015-07-15,0.009586894935562192,-0.009452349965458655,-0.0015696557245861128,0.0008916189908396756,0.0030640201529911018,-0.0070636226485624835,-0.009493350092744896
2015-07-16,0.013237690091474559,0.03051473282903452,0.03443987687855863,0.012070341931616739,0.019476767415972665,0.022033805983433522,0.013363230698704974
2015-07-17,0.00860050988944106,0.01571250303118269,0.14887186449268275,0.04435142081655152,-0.0008578048932589324,-0.0059610603613197664,0.02948450757237186
2015-07-20,0.01872476586700622,0.01048300082484486,-0.01483621427974422,0.030487503247492064,0.006414498359175083,-0.01860787675799863,0.027294636659552916
2015-07-21,-0.010044801680462647,-0.00020494080940346978,-0.0010862934232894552,0.0048904767463664785,0.007643663724855789,0.004558245453744959,-0.05644179613123731
2015-07-22,-0.0432149344938763,0.0005531344451505448,-0.000302067283955754,-0.013815903876145726,-0.03749636219524972,-0.019388333579366313,0.004114947181273161
2015-07-23,-0.00047917617485356315,-0.012551067355651578,-0.027283269871189533,-0.016625544070202204,0.012438894561073515,0.012289140484323778,-0.0025043254332856916
2015-07-24,-0.005287106805952568,0.09346463575117221,-0.03268844464801556,0.015697598075044547,-0.0036937417591578455,-0.011774082251060393,-0.006721637694746649
2015-07-27,-0.01399318750764568,0.003751736482401084,0.005916194963824722,-0.029093672970791917,-0.012926073811155115,-0.005680284059461906,-0.0478468521890086
2015-07-28,0.00495634460200575,-0.01017557202723197,0.001178928077062322,0.011823117171239475,-0.00022059993358731616,0.021517226147715753,0.045621401391761185
2015-07-29,-0.00316596563882799,0.0056302031879088225,0.006238500424654438,0.01768299461147317,0.02073611226376606,0.01209077594592843,-0.0037833480487480878
2015-07-30,-0.005053892899380932,0.014562582082145125,0.0010438192055339313,-0.018522848290494397,0.012665339620200486,0.0025008978353203647,0.011194777500451487
2015-07-31,-0.008782194897735844,-0.0011370388129638095,-0.011095338099916486,-0.012683761091213677,-0.003846667520264916,-0.003502763939315396,-0.0024017057645460025
2015-08-03,-0.023860640452058417,-0.002091214682903946,0.008911507702848365,0.0013817980405002035,0.0023522898301234223,0.01689882604266895,-0.02341693366667038
2015-08-04,-0.03260927969214628,-0.005867313359490785,-0.003110038937814569,-0.0008501175490858056,0.015474370044389786,0.00393508012554817,0.023905279104246856
2015-08-05,0.006607317693171582,0.009561244357738303,0.022828457065411825,0.024988253262918925,0.0008414894618245049,0.010256651926611491,0.014354910391804766
2015-08-06,0.0021740237987153714,-0.014159117203467297,-0.0017101286632602193,-0.013781882202039929,-0.020383212645993694,-0.006336755099114338,-0.09304349445674888
2015-08-07,0.0033816649514321418,-0.013002960688429046,-0.011549523224081678,-0.008658020637429754,0.002570927502663627,0.11664159428311505,-0.014816884909300457
2015-08-10,0.03571180396996272,0.002637071045348761,-0.002474400000485696,-0.0015919884023089927,0.012543881444752965,0.03422053194344812,-0.005665272337093259
2015-08-11,-0.053440865980775236,0.006581288985736997,0.041797846738672574,-0.0056450938907599765,-0.019629186059014616,-0.005059165792935441,-0.015757566178395816
2015-08-12,0.01530221300196507,-0.0029429145338807517,-0.0018478816614904013,0.006069958936065045,0.0070853046142616595,0.0025326784506869604,0.003364595943075023
2015-08-13,-0.0007812189276046917,0.007105195874011613,-0.004726494671911645,-0.00810149392906542,-0.0002140388363251393,-0.008467640760921104,0.018058242572414077
2015-08-14,0.0070096817658139065,0.0035055506963879903,0.0010202218952153912,0.010540320693725668,0.005761341244245369,0.0008502804171256253,0.0026355170560445813
2015-08-17,0.010295210284413013,0.006937030886517252,0.005690390831322713,-0.00520319132479797,0.006785394840223973,-0.006392847833875558,0.04754579507431742
2015-08-18,-0.005649044433614245,-0.000373756509223592,-0.007198108870020485,0.013115066928052673,0.005515429516898297,-0.009143258259210538,0.022222705240830896
2015-08-19,-0.0128723980276403,-0.003932793184296871,0.007243555620007369,0.001469837963460985,-0.014060345035413304,-0.003907179781875312,-0.021203538585942035
2015-08-20,-0.020733612303747886,-0.032691014838186455,-0.021519051185088782,-0.05112209436376881,-0.020592875421871427,-0.03677061309328684,-0.05256225251947507
2015-08-21,-0.06311337283644979,-0.04219384732642084,-0.05456719743412108,-0.050967787109726215,-0.0583959141649187,-0.03163182205836425,-0.048259598621907714
2015-08-24,-0.025278511990340237,-0.06496054361794366,-0.03805502002541473,-0.04722855408275665,-0.03280528969584214,-0.03603995220407413,-0.05294364086806093
2015-08-25,0.0059942477419585635,0.006453422872329922,-0.012887666965092076,0.011024427225548361,-0.02946049910652666,-0.020981479048394126,0.005285962390938471
2015-08-26,0.05577024170058879,0.07116757438876509,0.07695335736152034,0.0492491426683045,0.05387221078728215,0.07273330267435246,0.021625113606494616
2015-08-27,0.029021283630525706,0.03454240059306778,0.01419982958334762,0.02871559191275504,0.02748124248915747,0.036907912726882035,0.07763125535114371
2015-08-28,0.003271394673552325,-0.0006947859679200845,-0.011403943369299526,0.014164038852129798,0.0006830602039403751,0.00440924001567724,0.022342022386702107
2015-08-31,-0.004689004949203507,-0.00993309597204411,-0.01942987855180549,-0.017513202483852092,-0.009376488379317554,-0.01106009567894707,0.0023315329812339173
2015-09-01,-0.04572651773405953,-0.032397395121310214,-0.033653434412834346,-0.024907831950955514,-0.039846086833055815,-0.041786282021034245,-0.042779605118654994
2015-09-02,0.04199474720163863,0.027824551312481318,0.027309027052331257,0.030038275913507936,0.03616235367307972,0.029703204927450204,0.03726373473123927
2015-09-03,-0.017691766992065174,-0.011484759497810694,-0.013256073466680002,-0.019546537756212956,0.003223919876310749,0.002697859478994166,-0.008595998590490855
2015-09-04,-0.01001647477218566,-0.011397696150875184,-0.00919679634568202,0.001246870203993336,-0.020671954097054798,-0.02362690395030463,-0.01493346749689931
2015-09-08,0.027441131488925408,0.03648072176048199,0.02297358135821932,0.014286886832669833,0.029597504844071972,0.041869594834032714,0.025465472117565627
2015-09-09,-0.019419818080464012,-0.0012567781186459803,-0.0031611902827631427,0.010112820514918991,-0.01885997376204536,-0.020040271023273843,0.002977404618816599
2015-09-10,0.021732055052316436,0.010297163664101251,0.013986490971317083,0.01688458549883261,0.005094788873071701,0.015621721389879013,-0.0017290732428101338
2015-09-11,0.014463810817738142,0.013692615148410357,0.007088353470512807,0.000760760100984251,0.004379407962667316,0.0030952933993550315,0.0070581602387096015
2015-09-14,0.00958521971643888,-0.015340696921933065,-0.004051173717880694,0.0028204934334475616,-0.010170697340464862,0.0017641690106241711,0.011719740597531184
2015-09-15,0.008376973731584957,0.0018969878443180286,0.018913762536922077,0.00637119515554221,0.02160502121433897,0.01095818318776774,0.0014997282140549511
2015-09-16,0.0011175327990663013,0.009564143002022603,0.001321643199502256,0.0059027308660801045,0.007249362744699477,0.0069499443913885696,0.03365832894647959
2015-09-17,-0.021622281538925377,0.021534090980653404,0.010822093083470345,0.009478716831271253,-0.0011292761182383456,0.009050155965346553,-0.0006866630064168644
2015-09-18,-0.004134249348719364,0.002576149550911345,-0.021460647919860947,0.0006359469845299644,-0.017554410500335356,-0.0008584445544384745,-0.005548217153139337
2015-09-21,0.015394501052745299,0.014936202215630164,0.00978914487870167,0.012108656214910822,0.014385814704338779,0.010252077085527061,0.013642977216394011
2015-09-22,-0.01583509305148462,-0.018384944291586505,-0.020268875063076355,-0.027480497426285607,-0.004772347066007116,-0.027576384081802244,-0.012415868304537009
2015-09-23,0.00808019727037315,-0.004337060639394074,-0.0005301636749215645,0.010806239351031316,-0.0006835270941148455,0.004794557298264318,0.0004597368093267585
2015-09-24,0.005930429418685541,-0.004337155982388765,0.005512151136200838,0.004671553716098284,0.0009112656739445425,0.018949617391596785,0.007859912445560249
2015-09-25,-0.0025251410618858587,-0.01795890931377515,-0.02234763087599086,-0.01752376662786245,0.0006827054535763609,0.007226240135678757,-0.02388434853425441
2015-09-28,-0.01998734998671515,-0.03927338173950382,-0.028306764385340386,-0.03913013921200953,-0.014903319634405252,-0.013216846069184475,-0.03356465899801779
2015-09-29,-0.03052134858132067,-0.015978259064668845,0.0001345407398361282,-0.02888533111751959,0.003459025136524171,0.017443662930193126,-0.007190844829297469
